Hugo_Symbol	TCGA-AA-3977-01	TCGA-AA-3560-01	TCGA-AA-3543-01	TCGA-AA-3695-01	TCGA-AA-3875-01	TCGA-AA-3684-01	TCGA-AA-3531-01	TCGA-AA-3532-01	TCGA-A6-2678-01	TCGA-AA-3861-01	TCGA-A6-2677-01	TCGA-AA-3842-01	TCGA-AA-3848-01	TCGA-AA-3521-01	TCGA-AA-3544-01	TCGA-AA-3520-01	TCGA-AA-3538-01	TCGA-A6-2672-01	TCGA-AA-3856-01	TCGA-AA-3666-01	TCGA-AA-3858-01	TCGA-AA-3870-01	TCGA-AA-3679-01	TCGA-AA-3516-01	TCGA-AA-3530-01	TCGA-AA-3524-01	TCGA-AA-3681-01	TCGA-AA-3542-01	TCGA-AA-3548-01	TCGA-A6-2676-01	TCGA-AA-3525-01	TCGA-A6-2670-01	TCGA-AA-3837-01	TCGA-AA-3970-01	TCGA-AA-3522-01	TCGA-AA-3866-01	TCGA-AA-3854-01	TCGA-AA-3833-01	TCGA-AA-3685-01	TCGA-AA-3675-01	TCGA-AA-3519-01	TCGA-AA-3814-01	TCGA-AA-3852-01	TCGA-AA-3552-01	TCGA-A6-3808-01	TCGA-AA-3860-01	TCGA-AA-3850-01	TCGA-AA-3680-01	TCGA-AA-3692-01	TCGA-A6-3810-01	TCGA-AA-3529-01	TCGA-AA-3715-01	TCGA-AA-3877-01	TCGA-AA-3526-01	TCGA-AA-3976-01	TCGA-AA-3846-01	TCGA-AA-3982-01	TCGA-AA-3872-01	TCGA-AA-3941-01	TCGA-AA-3971-01	TCGA-AA-3696-01	TCGA-AA-3534-01	TCGA-AA-3939-01	TCGA-AA-3527-01	TCGA-AA-3867-01	TCGA-AA-3815-01	TCGA-AA-3553-01	TCGA-AA-3845-01	TCGA-AA-3955-01	TCGA-AA-3819-01	TCGA-AA-3518-01	TCGA-AA-3949-01	TCGA-A6-2674-01	TCGA-AA-3812-01	TCGA-AA-3869-01	TCGA-AA-3562-01	TCGA-AA-3956-01	TCGA-AA-3844-01	TCGA-AA-3818-01	TCGA-AA-3947-01	TCGA-AA-3514-01	TCGA-AA-3556-01	TCGA-AA-3831-01	TCGA-AA-3672-01	TCGA-A6-3809-01
hsa-miR-27a*	4.52356196	3	4.52356196	3.70043972	5.04439412	3.169925	3.70043972	3.70043972	3.80735492	4.70043972	2.80735492	5.39231742	4.5849625	3.32192809	3.5849625	3	3.45943162	4.64385619	4.24792751	5.20945337	5.5849625	3.70043972	3.5849625	4.52356196	3.80735492	4.32192809	4.95419631	2.5849625	2.80735492	3.80735492	3	4.39231742	4.52356196	3.32192809	4	3.169925	4.64385619	5.61470984	5.78135971	5.20945337	4.52356196	4.52356196	5.357552	2	4.24792751	5.45943162	5	3.70043972	5.32192809	1.5849625	3.32192809	5.08746284	4	4.08746284	4.45943162	5.42626475	2.80735492	2.80735492	4.08746284	3.5849625	3	3.169925	6.97727992	3.32192809	3	3.9068906	3	4.24792751	3.9068906	4.169925	3	3.80735492	2.80735492	4.5849625	2	3.5849625	2.5849625	5.88264305	4.24792751	4.169925	3.5849625	4	5.32192809	4.52356196	5.12928302
hsa-miR-27a	12.55889898	9.21916852	8.40514146	11.78217919	11.24792751	10.1176431	9.67419227	9.95855272	10.11894107	12.59898297	9.35314683	12.82396426	11.90651484	9.21431912	9.87498135	8.9248125	9.68825031	8.89481776	12.07045642	10.10459875	12.90876788	11.79482197	11.51026967	9.99576715	11.55218876	10.01680829	10.76404222	9.82336724	9.91737208	8.45121111	8.46760555	9.49385545	10.56700537	11.56367296	9.42626475	11.68035952	11.54544718	12.39365859	12.09044328	12.15608308	10.15355203	12.21158415	11.93184554	9.67065625	11.19967234	12.26824957	10.59712143	10.10459875	11.67065625	12.20089861	9.55650605	12.12573633	12.12250448	10.15608308	12.05358654	12.79988869	10.95128471	11.24376903	12.09011242	11.39446269	10.06204614	9.09011242	13.25679839	9.87036472	11.11374217	11.87651695	9.31514956	12.88168756	11.50183718	11.37123213	8.67595703	10.25620869	9.78135971	11.82257083	11.48381578	10.09803208	11.59758704	11.88912366	12.41890673	10.87574935	9.90237511	10.09539702	11.41415668	11.59339112	11.83091128
hsa-miR-29a*	3.5849625	4.95419631	3.70043972	3.70043972	4.5849625	3.32192809	4.08746284	4.857981	4.9068906	3.5849625	4.9068906	3.80735492	4.7548875	4.45943162	5.67242534	4.95419631	4.64385619	3.9068906	4.45943162	4.32192809	3.9068906	3.169925	4.64385619	5.45943162	3.169925	5	3.169925	4.7548875	4.9068906	4.08746284	4	5.24792751	4.169925	4.39231742	4.32192809	3.169925	3.80735492	2	3.80735492	4.169925	4.169925	2.80735492	3	4.24792751	1	3.70043972	3.80735492	3	3.70043972	3	4.08746284	3.70043972	2.5849625	4.52356196	4	4.80735492	4.39231742	1.5849625	4.169925	4.857981	4.5849625	4.857981	4.39231742	4	4.24792751	3.9068906	5.70043972	4	3.32192809	4.08746284	3.9068906	3	3.45943162	2.80735492	4.32192809	4.169925	2.32192809	3.45943162	3.169925	3.9068906	3.5849625	3.45943162	4	4.08746284	4.169925
hsa-miR-29a	12.46887855	12.197831	11.76279726	12.83348311	12.55842071	12.50457074	11.50133962	12.40806432	12.81257844	13.21810911	12.21280033	12.97745882	13.24940979	12.34374092	13.06221482	12.29404631	12.70735913	12.24049322	13.48179943	12.75572215	12.83387836	12.27786855	13.14354265	13.07948478	12.44216597	12.71853288	12.89330153	12.34872815	12.04916787	12.03066714	11.68255574	12.74462364	12.13859179	12.42022342	12.17741954	12.14433959	12.18580462	12.64880695	13.29662947	12.94416299	12.51323411	12.81598363	12.31174832	12.19044202	11.60316268	12.77025093	12.43201985	12.77581601	13.26209485	12.13024878	11.22219114	12.73428623	12.56985561	12.23870328	12.91475884	13.20441831	13.04439412	11.30263892	12.66977089	13.32432121	13.25207404	12.02202097	13.16804527	11.90048948	12.91251514	13.29174628	12.94379682	13.67319864	11.99964774	12.92555444	12.37449615	11.90011206	12.19721669	12.39178061	13.19967234	11.92851838	12.29404631	13.23212108	12.91326343	12.8181827	12.11243951	11.74020239	12.23421868	12.49060021	12.41442098
hsa-miR-30a	12.17242751	11.6926155	11.03479896	12.16333519	12.64543328	12.92999806	11.39874369	12.49210354	11.87574935	11.55026581	12.66021879	12.06069593	11.52845411	12.42705089	12.19290922	12.40114618	12.24881706	12.03514275	12.6708775	11.85096815	12.34872815	12.02202097	11.51224664	12.30121037	11.58167136	11.94690627	11.88417052	11.99010396	11.91737208	11.39178061	11.46199095	12.81077244	12.48809118	11.38316426	12.45738088	11.85953479	10.7548875	12.49685378	11.73131903	11.74735383	11.66044165	12.40859511	11.95927751	12.86534664	12.84411727	11.92221272	13.28439036	12.83031713	12.15955603	12.20609861	12.02444712	12.4429435	11.93626986	11.46862404	11.73131903	11.51520703	12.89330153	11.65418847	11.73513288	12.82654849	11.46147945	12.96812676	12.30919211	12.61585949	12.76279726	11.13506795	12.30092449	13.14258575	11.68650053	12.14370208	11.25089054	12.80876312	11.91251514	12.34651373	12.09473751	12.36166968	12.50605959	11.50183718	12.98424043	11.79766153	13.13795173	12.53649007	12.26356264	11.2772874	11.35369821
hsa-miR-30a*	10.74819285	9.91438513	8.40087944	10.75321675	10.65731845	11.13635034	9.41996018	9.8153833	9.55074679	10.03754695	10.06069593	10.66533592	10.02928723	9.8917837	10.15481811	9.81217731	9.78463485	9.34872815	10.71424552	10.11634396	10.74483384	10.12670447	9.98868469	9.70908381	9.98013958	9.41574177	10.13314221	9.64745843	10.13442632	8.87344411	8.86108691	10.26678654	10.62570884	9.75154406	9.8153833	10.86727874	8.73131903	10.90011206	10.66088727	10.1176431	9.57364719	11.08214904	10.55554777	10.89405985	11.36522885	10.26912668	10.64024494	10.70130646	10.60362634	10.6128685	9.97727992	10.78953364	10.46352437	9.49585503	10.50084188	9.85642553	10.58214198	10.59245704	10.26209485	10.64205169	9.79766153	10.56605404	10.91587938	10.82813648	10.16616308	9.74483384	9.75154406	11.79603961	10.35093918	10.05120894	8.9068906	10.36413466	9.62935662	10.92629599	10.09143539	10.30720081	11.05731488	10.02928723	11.16616308	9.17741954	11.34706766	9.94690627	10.73047014	10.29347165	9.97584797
hsa-miR-31	1.5849625	0	4.52356196	0	0	2.5849625	0	0	0	0	0	0	0	1.5849625	2.5849625	3	0	3.70043972	0	5.32192809	1.5849625	7.63662462	0	7.33091688	2.32192809	0	5.28540222	0	2.32192809	0	4.39231742	0	0	0	0	0	6.62935662	4.70043972	0	3.5849625	0	1	5.78135971	0	0	3.80735492	1	2.80735492	4.45943162	2.80735492	0	7.0768156	4	0	0	0	0	0	5.20945337	0	1.5849625	0	4.32192809	0	0	5.9068906	0	7.31288296	0	0	3.45943162	4.80735492	5.08746284	3	3.169925	0	0	4.7548875	0	5.08746284	0	4.24792751	0	3.32192809	6.14974712
hsa-miR-31*	1.5849625	1	4.70043972	0	0	2.32192809	0	0	0	1.5849625	0	0	0	2	2.80735492	1.5849625	0	0	0	4.52356196	0	7.53915881	0	6.64385619	4.80735492	0	4.32192809	0	2.5849625	0	3.70043972	1	0	1.5849625	0	0	5.93073734	4.24792751	0	2.32192809	0	0	5.64385619	0	0	2.32192809	0	2.32192809	3.169925	4.169925	0	6.83289001	5.28540222	1.5849625	1	0	0	0	5.45943162	0	1	0	4.7548875	0	0	5.52356196	0	7.50779464	1	0	4.32192809	4.24792751	4.39231742	0	3.169925	0	0	5.64385619	0	3.9068906	0	2.32192809	0	1.5849625	6.20945337
hsa-miR-33a	7.02236781	5.4918531	4.80735492	6.97727992	6.62935662	3.80735492	6.20945337	5.80735492	6.18982456	6.71424552	6.55458885	9.07948478	8.33985	4.80735492	6.26678654	4.169925	5.88264305	4.08746284	8.76155123	4.9068906	8.14974712	6.10852446	7.91288934	5.4918531	7.357552	5.857981	6.72792045	6.39231742	5.32192809	4.64385619	5.08746284	5.52356196	5.04439412	7.90086681	4.24792751	7.21916852	5.80735492	6.50779464	6.74146699	6.78135971	5.93073734	7.21916852	7.7548875	6.12928302	5.61470984	6.4918531	5.93073734	4.169925	7.54689446	6.61470984	5.20945337	7	6.56985561	5.28540222	7.42626475	9.24317398	7.25738784	6.357552	8.39231742	8.25266543	4.32192809	4.7548875	9.24079133	5.45943162	6.78135971	7.97154355	5.857981	7.04439412	7.48381578	7.43462823	5.70043972	5.28540222	4.9068906	6.33985	7.06608919	6.53915881	6.4429435	6.82017896	7.39231742	6.02236781	5.67242534	5.78135971	7.169925	6.20945337	6.71424552
hsa-miR-92a	12.91904952	14.22196466	13.82793808	14.02436055	13.06204614	12.47775827	14.82927678	13.61137067	13.99364606	12.41018632	13.83338427	12.61769703	13.78882027	15.25650357	14.50531536	13.81277897	13.9324916	13.89831796	13.71403081	14.98317176	13.98903964	12.13635034	13.89500718	14.07204884	13.21765483	14.93870665	14.60935191	14.58859753	13.65698342	13.07765025	13.06204614	14.56092985	13.28525771	13.53709704	12.81177606	12.31910758	11.88760142	11.8029202	14.29426175	13.90039514	14.19506456	13.41653366	13.08729708	13.31557415	11.54448152	13.74409801	12.24970606	12.94306421	14.37598969	13.66722245	13.62707784	13.46058388	11.95528665	13.66255712	13.74955522	13.76932132	13.87498135	10.97226185	13.47332524	13.65385272	14.28127806	13.86263736	13.53563989	13.75332123	14.00474716	12.71510401	13.9324916	11.96397979	14.17920934	13.45339926	14.09416018	12.49884921	14.73735298	12.85623098	13.36166968	13.99453023	12.6794801	13.31614008	12.87728413	13.01070293	13.2022769	13.06255214	12.3376219	13.09440763	12.97888918
hsa-miR-93	10.92109709	12.34124082	11.7477734	12.05799172	12.30435132	10.68737568	12.26385602	11.79766153	11.87152026	10.95492329	12.48708634	11.10590851	11.39231742	11.4812949	12.50183718	12.82892983	12.04678297	11.7198166	11.02306125	11.62342429	11.5112585	10.79279029	12.66222331	12.65553072	11.32305476	12.46480098	11.96108789	13.04729435	11.81297947	12.39820926	12.00667672	12.0664256	10.54689446	10.2911707	11.00842862	10.54785851	10.67065625	10.23601419	11.4314976	11.50779464	12.40247917	10.50183718	11.21856324	11.5137276	9.82654849	11.43462823	10.55362929	11.77231457	11.6343573	10.28771238	12.30805456	11.64700864	10.98156728	12.42888355	11.59665567	10.54689446	12.44112862	9.857981	11.00562455	11.9162527	12.43019117	12.83664215	11.22520744	11.42626475	11.41890673	11.53381639	12.21492619	10.69957245	11.96325736	11.57459353	12.27321281	11.40567333	11.91550596	9.92629599	11.88302507	11.65194861	9.89935692	10.48984796	11.11178774	11.35810171	11.94068065	11.56605404	11.06541613	11.62935662	11.033423
hsa-miR-93*	3.32192809	4.45943162	3.45943162	5.32192809	4.64385619	3.70043972	4.169925	4.08746284	4.7548875	3.45943162	3.70043972	4.64385619	4.45943162	3.80735492	4.39231742	4.169925	4.39231742	2.5849625	4.24792751	4.80735492	4.32192809	2	5.169925	5.28540222	5.04439412	4.64385619	4.7548875	5.08746284	4.32192809	4.24792751	4.08746284	4.169925	3	4.24792751	2.32192809	3.5849625	3.32192809	2.32192809	4.45943162	5.12928302	5	3.70043972	5.169925	4	2.5849625	4	3.5849625	4.70043972	4.5849625	2.32192809	4.169925	4.64385619	4.08746284	5.04439412	4.64385619	5.08746284	5.12928302	2.32192809	4.24792751	4.64385619	4.70043972	4.70043972	4.9068906	3.5849625	3.70043972	4.52356196	4.52356196	4.08746284	5.39231742	4.64385619	4.5849625	3.5849625	3.45943162	2.5849625	4.857981	3.70043972	2.32192809	3.80735492	3.9068906	4.52356196	4	3.70043972	3.45943162	5.45943162	3
hsa-miR-95	2.32192809	5.39231742	5.04439412	2.80735492	4.169925	3.70043972	3.80735492	5.83289001	5.72792045	3	4.80735492	4.70043972	4.9068906	4.39231742	6.42626475	4.45943162	5.5849625	3.45943162	4.70043972	5.93073734	4.169925	2	4.64385619	5.32192809	5.12928302	5.08746284	4.95419631	4.5849625	1	4.39231742	2	2.32192809	2.5849625	4.95419631	3.70043972	1.5849625	4.52356196	2.32192809	3.45943162	5.32192809	3.5849625	3	4.169925	2.5849625	0	1	2.80735492	4.64385619	4.64385619	5	3	3.5849625	2	4.39231742	3.9068906	4.45943162	5.61470984	1.5849625	5.95419631	3.70043972	5.12928302	4.5849625	4.08746284	2.32192809	3.80735492	4.08746284	4.80735492	1.5849625	5.20945337	2.80735492	4.80735492	2.80735492	4.08746284	2.32192809	6.40939094	4.08746284	3	4.169925	2	3.5849625	0	1.5849625	3.70043972	2.5849625	3.70043972
hsa-miR-96	3.169925	3.5849625	4.08746284	2.80735492	2.32192809	4.169925	2.32192809	3	3.5849625	4.24792751	3.32192809	3.32192809	4	1.5849625	3.32192809	3.45943162	4.169925	3.80735492	4.52356196	1	3	4.64385619	4.52356196	3.45943162	3.32192809	2.5849625	4.52356196	3.32192809	4	2.80735492	3.32192809	4.08746284	3.45943162	2.5849625	3.80735492	0	4.45943162	1	1	2.80735492	4.08746284	3.5849625	3.80735492	1.5849625	0	3.32192809	3.5849625	5.28540222	3	2.32192809	1	4	3.70043972	3.169925	2.80735492	3.45943162	4.32192809	2.32192809	4.08746284	3.5849625	4.24792751	4.08746284	4	3.70043972	4.45943162	3.70043972	3.169925	6.10852446	3.169925	1.5849625	3.70043972	3.169925	3.70043972	2.5849625	6.30378075	3	2	3.5849625	4.08746284	4.95419631	3.169925	4.52356196	3.45943162	3.5849625	1
hsa-miR-98	4.7548875	4.857981	4.39231742	5.78135971	5.83289001	5.39231742	5.80735492	6.45943162	4.857981	5.32192809	5.4918531	5	6.08746284	5	4.9068906	5.4918531	6.97727992	4.24792751	6.169925	5.04439412	5.24792751	5.32192809	5.08746284	5.42626475	5.70043972	4.80735492	5.70043972	6.89481776	5	4.52356196	5.52356196	5.95419631	4.7548875	6.169925	5.32192809	4.5849625	4.169925	5	5.78135971	5.88264305	5.24792751	5.67242534	4.9068906	5.4918531	4.45943162	5.32192809	5.20945337	4.5849625	5.42626475	5.169925	6.10852446	5.70043972	4.70043972	5.20945337	5.7548875	5.7548875	5.9068906	5.08746284	5.169925	5.24792751	6.67242534	5.78135971	5.169925	4.64385619	6.32192809	5.32192809	6.59991284	5.32192809	5.45943162	5.83289001	4.70043972	4.45943162	5.9068906	5	6.20945337	5.357552	5.20945337	4.7548875	5.42626475	5	5.61470984	5.357552	5.39231742	5.45943162	5.04439412
hsa-miR-99a	6	7.01122726	5.28540222	7.76155123	7.12928302	7.34872815	5.7548875	6.28540222	6.40939094	6.74146699	7.50779464	7.05528244	6.83289001	5.45943162	5.72792045	6.857981	6.91886324	5.78135971	6.74146699	5.88264305	6.83289001	7.47573343	6.20945337	5.24792751	6.33985	5.88264305	5.24792751	6.24792751	6.98868469	5.72792045	2.5849625	8.24792751	8.24317398	4.857981	6.4918531	7.74146699	4.857981	7.04439412	6.30378075	7.33091688	4.169925	7.4918531	6.97727992	5.80735492	8.82336724	6.06608919	6.87036472	6.62935662	7.11894107	7.95419631	5.52356196	7.56224242	7.14974712	5.28540222	6.857981	5.97727992	6.7548875	8.04439412	8.00562455	6.55458885	8.37937837	7.81378119	6.72792045	7.73470962	6.89481776	6.04439412	6.55458885	6.68650053	6.22881869	6.12928302	3.70043972	7.45121111	7.22881869	7.49984589	6.55458885	6.76818432	8.32642949	5.39231742	8.72792045	5.32192809	8.51963625	6.40939094	7.32192809	6.74146699	5.93073734
hsa-miR-100	10.93590168	10.73809226	9.70043972	10.99717948	10.92109709	11.66888498	10.20457114	10.68999797	10.76404222	10.13057056	10.80251637	10.21188829	9.68123841	10.46964182	11.23361968	10.33427329	10.97154355	10.91662592	11.50233458	9.50779464	11.00140819	10.67771964	10.26795708	10.45121111	10.04165915	10.33873638	10.00140819	10.14974712	10.15355203	9.74483384	9.07948478	12.20487677	11.47522678	9.70735913	10.99717948	11.26620091	7.97727992	10.65284497	10.70130646	11.37177664	9.24317398	11.2737956	10.89557528	10.44086917	12.28453495	9.82177398	11.34040649	10.4767462	11.05460432	12.34068465	11.08347933	12.34900472	10.97010589	9.73470962	10.83605036	10.28540222	11.71037597	11.03686045	11.02236781	11.13057056	10.9708249	11.92035286	9.99435344	11.65687173	11.16239133	10.21431912	11.21249639	11.67860014	10.61194694	10.37395266	8.81057163	12.39687232	11.71810471	10.83841608	10.77889848	11.05324713	11.64655871	9.45121111	11.9436137	10.18363538	12.42101286	11.06474276	10.90312868	10.39767463	10.20089861
hsa-miR-101*	3	1.5849625	1	2	3.32192809	1.5849625	0	1.5849625	2.32192809	0	2.5849625	2.80735492	3.169925	0	0	0	1.5849625	0	4.45943162	3.45943162	2	2.80735492	3.169925	2.32192809	4.52356196	2	2	3	1	1	0	2.5849625	2	3.32192809	1.5849625	2.32192809	2.32192809	1	3.169925	3	1.5849625	3.32192809	3	3	1.5849625	2.5849625	1	3	3.45943162	3.45943162	2	1	0	1	2	4.64385619	3	0	3.80735492	4.80735492	1.5849625	0	3.45943162	0	3	3.45943162	2	3.80735492	1	1.5849625	2.32192809	2.5849625	0	3.32192809	3.70043972	2	1.5849625	3.45943162	3.45943162	3.169925	2	3.45943162	2.5849625	3.32192809	3
hsa-miR-101	12.90519895	12.32923574	11.30035256	12.55074679	13.11683128	12.27873983	12.05866825	12.23930017	12.33650656	13.88883836	12.86901542	13.44242519	13.13185696	12.01959073	12.84803604	11.63571812	12.85096815	11.72451385	14.13306192	11.91811785	13.51988192	13.15117514	13.26634734	11.994707	14.24480978	11.91587938	12.14433959	12.24970606	12.39043769	11.92072502	11.4372319	12.46582146	12.87132774	13.75530489	12.53235593	13.54749706	12.83011903	13.06777046	12.78504371	12.55170826	11.90350531	13.36194377	12.91569268	12.69196156	13.67275681	13.18410049	12.53186878	12.86553997	13.29102677	13.80079881	12.05256805	12.38046107	13.30990262	12.0764816	13.60929419	13.43475852	13.17959813	13.28453495	13.67474399	13.34983409	11.60501645	12.42940674	13.46416282	12.57672053	13.10295989	13.64959301	12.4419067	13.40540742	13.37653241	12.94397991	11.62433855	12.83920379	12.50779464	13.07012094	12.56938096	12.83051521	13.68606275	13.46976899	13.44992242	13.13891172	12.79624245	12.91942202	12.81398155	12.49859993	13.40846243
hsa-miR-29b-1*	4	3.169925	4.64385619	4.08746284	4.08746284	3.32192809	1.5849625	4.70043972	4.24792751	2.80735492	3.70043972	4.39231742	4.169925	3.32192809	4.9068906	4.45943162	3.70043972	4.857981	3.70043972	5.7548875	3.80735492	0	3.169925	5.857981	3.169925	5.32192809	4.64385619	4.95419631	4	3.70043972	3.5849625	4.08746284	3	3.9068906	4	3.169925	2.5849625	3	4.5849625	4.5849625	3	3.32192809	4.5849625	3.9068906	0	3	4.39231742	2.32192809	2.80735492	1	3.32192809	4.5849625	3.70043972	4.39231742	4.32192809	4.08746284	4.08746284	0	3.169925	4.24792751	4.70043972	4.32192809	4.24792751	2.5849625	3.45943162	4	4.64385619	4.64385619	4	3.45943162	5	3.45943162	2	0	4	3.169925	1	3.169925	2.5849625	4.08746284	3.169925	3.169925	3.169925	3.5849625	4.5849625
hsa-miR-29b	9	9.18735207	9.29920802	9.39660478	9.49585503	9.07414146	8.857981	9.81698362	10.22400167	10.53332973	9.61470984	9.78790256	10.11374217	9.62021983	10.36959735	9.39231742	10.00562455	9.57175264	10.20089861	9.20457114	9.77643303	9.74315139	9.95710204	10.72280753	10.08746284	10.09011242	9.63481105	9.97010589	9.37286506	9.34207467	9.01959073	9.73640193	9.10590851	9.57553925	9.37503943	9.63117706	8.74146699	9.12670447	9.48381578	8.8917837	9.7548875	9.00281502	9.08746284	9.82654849	8.41362793	9.65284497	10.12023788	9.47573343	9.20701432	9.39660478	8.74146699	9.62388149	9.45943162	9.26678654	9.85330956	10.36194377	10.36959735	8.44708323	9.86573327	10.77313921	9.40087944	9.47573343	10.34762137	8.80735492	10.37395266	10.53430288	10.12799432	10.6183855	8.96289601	8.97441459	9.85018684	9.33539035	9.16239133	8.72792045	10.47065887	8.97441459	9.25974326	9.48179943	9.8963324	9.78953364	8.94836723	9.0768156	9.29001885	8.84549005	9.36194377
hsa-miR-29b-2*	3.45943162	4.08746284	4.80735492	2	3.169925	4.80735492	3	3.9068906	3.32192809	3.169925	4.70043972	3.70043972	2.5849625	4.7548875	4.169925	4.64385619	3.9068906	4.70043972	3.9068906	4.39231742	3.9068906	2.80735492	3.9068906	4.7548875	3.70043972	3.5849625	4.52356196	3.80735492	4.70043972	3.80735492	4	4.857981	3.45943162	3.32192809	4.45943162	2.5849625	3.70043972	3	2.32192809	4.9068906	2.80735492	3.169925	4	4.45943162	3	4.24792751	4.32192809	4.52356196	2.32192809	2	4.24792751	4.9068906	3.80735492	3.169925	2.80735492	3.32192809	4.24792751	2.80735492	3	4.169925	3.9068906	4.64385619	3.70043972	3.45943162	3.9068906	3.5849625	4.169925	3	2.32192809	3.169925	4.64385619	4.169925	4.95419631	2.5849625	4.169925	3.80735492	3.169925	3	3.80735492	3.5849625	4.7548875	4.45943162	3.70043972	4.08746284	3.5849625
hsa-miR-103	12.1179677	12.4343676	12.83861304	11.55842071	12.53138146	12.41785251	11.44914865	13.74661929	13.10950422	11.82217246	13.44177705	11.58543205	11.85681455	12.73259144	13.20548782	13.02063276	12.90970561	12.97602704	12.58801185	13.31826034	12.87766757	12.02583167	12.86437963	13.7054164	11.07079181	12.83821908	12.50382574	13.09655045	12.97638512	13.0768156	13.1234748	13.06272077	12.31769525	11.62067804	12.63163181	11.53235593	12.04234338	11.45738088	12.44268437	13.05612963	12.69239756	11.05256805	11.75988818	12.74315139	10.95782756	12.14911199	12.71059122	12.45840661	12.97548976	12.08679969	12.91176647	13.11292814	11.891404	12.9130764	12.21340804	11.5849625	13.6720938	10.84549005	12.05052891	13.10803433	12.20701432	12.6708775	11.71896091	12.27350423	12.94927958	11.98761931	13.27844946	11.92518352	12.20304206	11.29347165	13.09226162	12.70433597	13.70217269	11.02236781	13.28077077	13.09259199	11.86069903	11.46607646	11.83841608	12.89689998	12.88836274	13.59735425	11.62935662	12.49835061	11.95237725
hsa-miR-105	0	0	0	0	0	0	0	0	4.9068906	0	3.32192809	0	0	0	0	0	5.7548875	0	0	1	0	0	0	0	0	0	0	7.33091688	0	0	0	0	3.9068906	0	0	0	0	0	0	0	0	0	5.95419631	0	0	0	0	5.42626475	7.01122726	0	9.12928302	0	0	0	1	0	0	2.32192809	1	0	7.93073734	3.32192809	0	0	5.88264305	0	2.32192809	0	0	0	0	0	5.28540222	5.04439412	0	6.24792751	0	0	0	0	0	6.02236781	0	0	5.7548875
hsa-miR-106a	7.79441587	6.79441587	5.95419631	8.4429435	6.78135971	4.857981	7.20945337	6.55458885	6.47573343	6.9068906	6.47573343	7.69348696	8.53915881	6.87036472	7.33985	6.26678654	6.67242534	5.9068906	7.13955135	7.95419631	8.88264305	7.83289001	8.69348696	6.04439412	8.27612441	7.60733031	7.63662462	7.67242534	6.42626475	5.5849625	5.32192809	6.39231742	6.42626475	7.53915881	5.24792751	7.22881869	6	5	8.70390357	8.09803208	7.22881869	7.17990909	7.68650053	6.10852446	4.5849625	7.83289001	5.61470984	5.04439412	7.90086681	8.18982456	7.06608919	6.74146699	7.37503943	6.91886324	8.4429435	9.17242751	7.36632221	6.08746284	8.15987134	7.50779464	7.47573343	6.10852446	8.10852446	6.04439412	7.60733031	8.61470984	6.42626475	7.65821148	8.94544384	6.93073734	6.40939094	5.70043972	6.67242534	6.62935662	6.7548875	6.96578428	7.01122726	7.49984589	6.94251451	6.82017896	6	5.5849625	7.02236781	8.00562455	8.34872815
hsa-miR-107	10.08214904	9.71424552	10.14465824	8.92777796	10.04712391	10.19105921	8.74483384	10.86108691	10.25148241	9.42416629	10.39553414	9.34872815	9.77148947	9.80413102	10.41785251	9.99717948	10.08214904	10.4419067	10.57648435	10.76735685	10.39660478	9.06339508	10.40407714	11.20089861	8.57364719	10.01122726	10.46147945	10.18735207	10.15987134	10.37286506	10.22037833	10.17741954	9.94251451	9.45738088	9.857981	9.45327063	9.96144969	9.29691621	10.42836017	10.91139199	10.15481811	9.12153352	9.66533592	10.29347165	8.56605404	9.84235034	9.92184094	9.81217731	10.74062404	9.85330956	10.12023788	10.89254282	9.54496443	10.38478375	9.5849625	9.52747701	10.74651432	8.43045255	9.97154355	10.39124359	9.43879185	9.48784003	9.67242534	9.56224242	10.18115226	9.6183855	10.50779464	9.95855272	9.80896417	9.19475685	10.32755264	10.03066714	10.8864587	9.11374217	10.52356196	10.66711154	9.83130724	9.52356196	9.86573327	10.23959853	9.98299357	10.96434087	9.11374217	10.6110248	9.87344411
